id,session_key,date,lap_number,category,flag,scope,message,driver_number
5570,9963,2025-06-15T19:27:06+00:00,67,Other,,,DRS DISABLED IN ZONE 3,
5571,9963,2025-06-15T19:27:19+00:00,67,Flag,DOUBLE YELLOW,Sector,DOUBLE YELLOW IN TRACK SECTOR 1,
5572,9963,2025-06-15T19:27:23+00:00,67,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 15,
5573,9963,2025-06-15T19:27:32+00:00,67,SafetyCar,,,SAFETY CAR DEPLOYED,
5574,9963,2025-06-15T19:27:49+00:00,67,Other,,,ALL CARS TO FOLLOW THE SAFETY CAR THROUGH THE PIT LANE,
5575,9963,2025-06-15T19:33:50+00:00,70,Other,,,PIT LANE ENTRY OPEN,
5576,9963,2025-06-15T19:34:01+00:00,70,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 15,
5577,9963,2025-06-15T19:34:03+00:00,70,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 1,
5578,9963,2025-06-15T19:34:56+00:00,70,Flag,CHEQUERED,Track,CHEQUERED FLAG,
5579,9963,2025-06-15T19:34:57.557000+00:00,70,SessionStatus,,,SESSION FINISHED,
5580,9963,2025-06-15T19:39:31+00:00,70,Other,,,TURN 2 INCIDENT INVOLVING CARS 31 (OCO) AND 55 (SAI) NOTED - DRIVING ERRATICALLY,
5581,9963,2025-06-15T19:39:45+00:00,70,Flag,CLEAR,Track,TRACK CLEAR,
5582,9963,2025-06-15T19:44:20+00:00,70,Other,,,FIA STEWARDS: TURN 2 INCIDENT INVOLVING CARS 31 (OCO) AND 55 (SAI) WILL BE INVESTIGATED AFTER THE RACE - DRIVING ERRATICALLY,
5583,9963,2025-06-15T19:48:27+00:00,70,Other,,,"INCIDENT INVOLVING CARS 12 (ANT), 81 (PIA), 31 (OCO), 16 (LEC), 55 (SAI), 10 (GAS) AND 18 (STR) NOTED - SAFETY CAR INFRINGEMENT",
5584,9963,2025-06-15T19:54:57+00:00,70,Other,,,START/FINISH STRAIGHT INCIDENT INVOLVING CARS 4 (NOR) AND 81 (PIA) NOTED - CAUSING A COLLISION,
5585,9963,2025-06-15T19:58:16+00:00,70,Other,,,"FIA STEWARDS: INCIDENT INVOLVING CARS 12 (ANT), 81 (PIA), 31 (OCO), 16 (LEC), 55 (SAI), 10 (GAS) AND 18 (STR) WILL BE INVESTIGATED AFTER THE RACE - SAFETY CAR INFRINGEMENT",
5586,9963,2025-06-15T19:58:19+00:00,70,Other,,,FIA STEWARDS: START/FINISH STRAIGHT INCIDENT INVOLVING CARS 4 (NOR) AND 81 (PIA) WILL BE INVESTIGATED AFTER THE RACE - CAUSING A COLLISION,
5587,9955,2025-06-29T12:20:01+00:00,1,Flag,GREEN,Track,GREEN LIGHT - PIT EXIT OPEN,
5588,9955,2025-06-29T12:20:26+00:00,1,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 3,
5589,9955,2025-06-29T12:20:27+00:00,1,Other,,,DRS DISABLED IN ZONE 1,
5590,9955,2025-06-29T12:20:36+00:00,1,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 3,
5591,9955,2025-06-29T12:20:36+00:00,1,Other,,,DRS ENABLED IN ZONE 1,
5592,9955,2025-06-29T12:20:38+00:00,1,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 3,
5593,9955,2025-06-29T12:20:39+00:00,1,Other,,,DRS DISABLED IN ZONE 1,
5594,9955,2025-06-29T12:20:45+00:00,1,Other,,,DRS ENABLED IN ZONE 1,
5595,9955,2025-06-29T12:20:45+00:00,1,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 3,
5596,9955,2025-06-29T12:30:01+00:00,1,Other,,,PIT EXIT CLOSED,
5597,9955,2025-06-29T12:31:31+00:00,1,Other,,,FIA STEWARDS: INCIDENT INVOLVING CAR 81 (PIA) NOTED - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS - MAXIMUM DELTA TIME,
5598,9955,2025-06-29T12:45:09+00:00,1,Other,,,RISK OF RAIN FOR F1 RACE IS 0 %,
5599,9955,2025-06-29T12:49:28+00:00,1,Other,,,FIA STEWARDS: INCIDENT INVOLVING CAR 81 (PIA) REVIEWED NO FURTHER INVESTIGATION - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS - MAXIMUM DELTA TIME,
5600,9955,2025-06-29T12:57:30+00:00,1,Drs,,,DRS DISABLED,
5601,9955,2025-06-29T13:01:31+00:00,1,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 16,
5602,9955,2025-06-29T13:01:36+00:00,1,Other,,,ABORTED START,
5603,9955,2025-06-29T13:01:41+00:00,1,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 16,
5604,9955,2025-06-29T13:04:23+00:00,1,Other,,,FORMATION LAP WILL START AT 15:15,
5605,9955,2025-06-29T13:18:01+00:00,1,Flag,GREEN,Track,GREEN LIGHT - PIT EXIT OPEN,
5606,9955,2025-06-29T13:18:01.079000+00:00,1,SessionStatus,,,SESSION STARTED,
5607,9955,2025-06-29T13:18:29+00:00,1,Flag,DOUBLE YELLOW,Sector,DOUBLE YELLOW IN TRACK SECTOR 6,
5608,9955,2025-06-29T13:18:36+00:00,1,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 5,
5609,9955,2025-06-29T13:18:56+00:00,1,SafetyCar,,,SAFETY CAR DEPLOYED,
5610,9955,2025-06-29T13:19:15+00:00,1,Other,,,RECOVERY VEHICLE ON TRACK AT TURN 3,
5611,9955,2025-06-29T13:19:28+00:00,1,Flag,DOUBLE YELLOW,Sector,DOUBLE YELLOW IN TRACK SECTOR 6,
5612,9955,2025-06-29T13:22:13+00:00,3,SafetyCar,,,SAFETY CAR IN THIS LAP,
5613,9955,2025-06-29T13:22:20+00:00,3,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 6,
5614,9955,2025-06-29T13:22:21+00:00,3,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 5,
5615,9955,2025-06-29T13:22:46+00:00,3,Other,,,TURN 3 INCIDENT INVOLVING CARS 12 (ANT) AND 1 (VER) NOTED - CAUSING A COLLISION,
5616,9955,2025-06-29T13:23:02+00:00,3,Flag,CLEAR,Track,TRACK CLEAR,
5617,9955,2025-06-29T13:23:31+00:00,4,Other,,,FIA STEWARDS: TURN 3 INCIDENT INVOLVING CARS 12 (ANT) AND 1 (VER) WILL BE INVESTIGATED AFTER THE RACE - CAUSING A COLLISION,
5618,9955,2025-06-29T13:24:17+00:00,4,Drs,,,DRS ENABLED,
5619,9955,2025-06-29T13:26:47+00:00,6,Other,,,TURN 3 INCIDENT INVOLVING CARS 43 (COL) AND 87 (BEA) NOTED,
5620,9955,2025-06-29T13:27:10+00:00,7,Other,,,CAR 87 (BEA) TIME 1:12.690 DELETED - TRACK LIMITS AT TURN 3 LAP 4 15:23:46,
5621,9955,2025-06-29T13:29:32+00:00,9,Other,,,FIA STEWARDS: TURN 3 INCIDENT INVOLVING CARS 43 (COL) AND 87 (BEA) UNDER INVESTIGATION,
5622,9955,2025-06-29T13:30:32+00:00,10,Other,,,FIA STEWARDS: TURN 3 INCIDENT INVOLVING CARS 43 (COL) AND 87 (BEA) NO FURTHER ACTION,
5623,9955,2025-06-29T13:36:49+00:00,15,Other,,,CAR 4 (NOR) TIME 1:11.318 DELETED - TRACK LIMITS AT TURN 10 LAP 14 15:36:03,
5624,9955,2025-06-29T13:38:13+00:00,16,Other,,,CAR 18 (STR) TIME 1:13.402 DELETED - TRACK LIMITS AT TURN 3 LAP 15 15:36:56,
5625,9955,2025-06-29T13:39:08+00:00,17,Other,,,TURN 3 INCIDENT INVOLVING CARS 22 (TSU) AND 18 (STR) NOTED - CAUSING A COLLISION,
5626,9955,2025-06-29T13:39:50+00:00,18,Other,,,CAR 16 (LEC) TIME 1:11.747 DELETED - TRACK LIMITS AT TURN 1 LAP 17 15:38:42,
5627,9955,2025-06-29T13:42:40+00:00,20,Other,,,FIA STEWARDS: TURN 3 INCIDENT INVOLVING CARS 22 (TSU) AND 18 (STR) UNDER INVESTIGATION - CAUSING A COLLISION,
5628,9955,2025-06-29T13:43:43+00:00,21,Other,,,FIA STEWARDS: TURN 3 INCIDENT INVOLVING CARS 22 (TSU) AND 18 (STR) NO FURTHER ACTION - CAUSING A COLLISION,
5629,9955,2025-06-29T13:53:42+00:00,29,Other,,,TURN 3 INCIDENT INVOLVING CARS 43 (COL) AND 31 (OCO) NOTED,
5630,9955,2025-06-29T13:54:05+00:00,30,Other,,,CAR 31 (OCO) TIME 1:12.205 DELETED - TRACK LIMITS AT TURN 3 LAP 27 15:51:29,
5631,9955,2025-06-29T13:54:31+00:00,30,Other,,,CAR 14 (ALO) TIME 1:13.447 DELETED - TRACK LIMITS AT TURN 1 LAP 29 15:53:21,
5632,9955,2025-06-29T13:54:43+00:00,30,Other,,,CAR 87 (BEA) TIME 1:12.441 DELETED - TRACK LIMITS AT TURN 1 LAP 29 15:53:35,
5633,9955,2025-06-29T13:55:17+00:00,31,Other,,,FIA STEWARDS: TURN 3 INCIDENT INVOLVING CARS 43 (COL) AND 31 (OCO) REVIEWED NO FURTHER INVESTIGATION,
5634,9955,2025-06-29T13:55:22+00:00,31,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 9,
5635,9955,2025-06-29T13:55:23+00:00,31,Other,,,DRS DISABLED IN ZONE 2,
5636,9955,2025-06-29T13:55:26+00:00,31,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 9,
5637,9955,2025-06-29T13:55:26+00:00,31,Other,,,DRS ENABLED IN ZONE 2,
5638,9955,2025-06-29T13:56:56+00:00,32,Other,,,TURN 4 INCIDENT INVOLVING CARS 22 (TSU) AND 43 (COL) NOTED - CAUSING A COLLISION,
5639,9955,2025-06-29T13:57:20+00:00,32,Other,,,CAR 43 (COL) TIME 1:12.507 DELETED - TRACK LIMITS AT TURN 1 LAP 31 15:56:07,
5640,9955,2025-06-29T13:57:44+00:00,33,Other,,,FIA STEWARDS: TURN 4 INCIDENT INVOLVING CARS 22 (TSU) AND 43 (COL) UNDER INVESTIGATION - CAUSING A COLLISION,
5641,9955,2025-06-29T13:58:27+00:00,33,Other,,,FIA STEWARDS: 10 SECOND TIME PENALTY FOR CAR 22 (TSU) - CAUSING A COLLISION,
5642,9955,2025-06-29T14:06:21+00:00,40,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 43 (COL) TIMED AT 16:06:21,43
5643,9955,2025-06-29T14:07:46+00:00,41,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 16:07:46,18
5644,9955,2025-06-29T14:07:52+00:00,41,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 16:07:51,18
5645,9955,2025-06-29T14:07:56+00:00,41,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 16:07:55,18
5646,9955,2025-06-29T14:10:04+00:00,43,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 16:10:03,18
5647,9955,2025-06-29T14:13:42+00:00,46,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 27 (HUL) TIMED AT 16:13:41,27
5648,9955,2025-06-29T14:13:55+00:00,47,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 27 (HUL) TIMED AT 16:13:54,27
5649,9955,2025-06-29T14:14:06+00:00,47,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 27 (HUL) TIMED AT 16:14:06,27
5650,9955,2025-06-29T14:15:02+00:00,48,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 22 (TSU) TIMED AT 16:15:02,22
5651,9955,2025-06-29T14:16:15+00:00,49,Other,,,CAR 81 (PIA) TIME 1:10.621 DELETED - TRACK LIMITS AT TURN 1 LAP 48 16:15:08,
5652,9955,2025-06-29T14:16:40+00:00,49,Other,,,CAR 44 (HAM) TIME 1:11.777 DELETED - TRACK LIMITS AT TURN 3 LAP 48 16:15:45,
5653,9955,2025-06-29T14:18:41+00:00,51,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 5 (BOR) TIMED AT 16:18:41,5
5654,9955,2025-06-29T14:22:30+00:00,54,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 43 (COL) TIMED AT 16:22:30,43
5655,9955,2025-06-29T14:22:47+00:00,54,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 22 (TSU) TIMED AT 16:22:46,22
5656,9955,2025-06-29T14:23:20+00:00,54,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 16:23:20,18
5657,9955,2025-06-29T14:23:26+00:00,54,Other,,,TURN 3 INCIDENT INVOLVING CARS 43 (COL) AND 81 (PIA) NOTED - FORCING ANOTHER DRIVER OFF THE TRACK,
5658,9955,2025-06-29T14:23:54+00:00,55,Other,,,FIA STEWARDS: TURN 3 INCIDENT INVOLVING CARS 43 (COL) AND 81 (PIA) UNDER INVESTIGATION - FORCING ANOTHER DRIVER OFF THE TRACK,
5659,9955,2025-06-29T14:24:06+00:00,55,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 10 (GAS) TIMED AT 16:24:05,10
5660,9955,2025-06-29T14:25:36+00:00,56,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 10 (GAS) TIMED AT 16:25:36,10
5661,9955,2025-06-29T14:26:00+00:00,57,Other,,,FIA STEWARDS: 5 SECOND TIME PENALTY FOR CAR 43 (COL) - FORCING ANOTHER DRIVER OFF THE TRACK,
5662,9955,2025-06-29T14:27:18+00:00,58,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 87 (BEA) TIMED AT 16:27:17,87
5663,9955,2025-06-29T14:27:57+00:00,58,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 22 (TSU) TIMED AT 16:27:57,22
5664,9955,2025-06-29T14:28:04+00:00,59,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 87 (BEA) TIMED AT 16:28:04,87
5665,9955,2025-06-29T14:28:20+00:00,59,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 16:28:20,18
5666,9955,2025-06-29T14:29:20+00:00,60,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 43 (COL) TIMED AT 16:29:20,43
5667,9955,2025-06-29T14:29:27+00:00,60,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 43 (COL) TIMED AT 16:29:26,43
5668,9955,2025-06-29T14:29:49+00:00,60,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 6 (HAD) TIMED AT 16:29:48,6
5669,9955,2025-06-29T14:30:20+00:00,61,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 6 (HAD) TIMED AT 16:30:20,6
5670,9955,2025-06-29T14:31:52+00:00,62,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 31 (OCO) TIMED AT 16:31:51,31
5671,9955,2025-06-29T14:32:17+00:00,62,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 31 (OCO) TIMED AT 16:32:16,31
5672,9955,2025-06-29T14:32:32+00:00,62,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 22 (TSU) TIMED AT 16:32:32,22
5673,9955,2025-06-29T14:33:33+00:00,63,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 10 (GAS) TIMED AT 16:33:32,10
5674,9955,2025-06-29T14:34:09+00:00,64,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 27 (HUL) TIMED AT 16:34:09,27
5675,9955,2025-06-29T14:34:38+00:00,64,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 27 (HUL) TIMED AT 16:34:38,27
5676,9955,2025-06-29T14:35:04+00:00,65,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 43 (COL) TIMED AT 16:35:03,43
5677,9955,2025-06-29T14:35:25+00:00,65,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 43 (COL) TIMED AT 16:35:24,43
5678,9955,2025-06-29T14:35:43+00:00,65,Other,,,FIA STEWARDS: PENALTY SERVED - 10 SECOND TIME PENALTY FOR CAR 22 (TSU) - CAUSING A COLLISION,
5679,9955,2025-06-29T14:37:00+00:00,66,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 22 (TSU) TIMED AT 16:37:00,22
5680,9955,2025-06-29T14:38:10+00:00,67,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 6 (HAD) TIMED AT 16:38:10,6
5681,9955,2025-06-29T14:38:35+00:00,68,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 87 (BEA) TIMED AT 16:38:35,87
5682,9955,2025-06-29T14:38:41+00:00,68,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 87 (BEA) TIMED AT 16:38:40,87
5683,9955,2025-06-29T14:39:14+00:00,68,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 10 (GAS) TIMED AT 16:39:14,10
5684,9955,2025-06-29T14:39:20+00:00,68,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 22 (TSU) TIMED AT 16:39:19,22
5685,9955,2025-06-29T14:39:21+00:00,68,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 10 (GAS) TIMED AT 16:39:20,10
5686,9955,2025-06-29T14:39:27+00:00,68,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 22 (TSU) TIMED AT 16:39:26,22
5687,9955,2025-06-29T14:39:40+00:00,69,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 22 (TSU) TIMED AT 16:39:40,22
5688,9955,2025-06-29T14:40:18+00:00,69,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 5 (BOR) TIMED AT 16:40:18,5
5689,9955,2025-06-29T14:40:29+00:00,69,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 14 (ALO) TIMED AT 16:40:29,14
5690,9955,2025-06-29T14:40:34+00:00,69,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 5 (BOR) TIMED AT 16:40:33,5
5691,9955,2025-06-29T14:41:47+00:00,70,Flag,CHEQUERED,Track,CHEQUERED FLAG,
5692,9955,2025-06-29T14:41:48.986000+00:00,70,SessionStatus,,,SESSION FINISHED,
5693,9955,2025-06-29T14:41:57+00:00,70,Other,,,CAR 81 (PIA) TIME 1:10.782 DELETED - TRACK LIMITS AT TURN 1 LAP 70 16:40:49,
5694,9955,2025-06-29T14:42:11+00:00,70,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 6 (HAD) TIMED AT 16:42:10,6
5695,9955,2025-06-29T14:44:42+00:00,70,Other,,,ALL PASS HOLDERS MAY ACCESS THE PIT LANE,
5696,9955,2025-06-29T14:45:15+00:00,70,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 9,
5697,9955,2025-06-29T14:45:16+00:00,70,Other,,,DRS DISABLED IN ZONE 2,
5698,9955,2025-06-29T14:45:52+00:00,70,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 10,
5699,9955,2025-06-29T14:46:11+00:00,70,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 9,
5700,9955,2025-06-29T14:46:11+00:00,70,Other,,,DRS ENABLED IN ZONE 2,
5701,9955,2025-06-29T14:46:17+00:00,70,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 9,
5702,9955,2025-06-29T14:46:18+00:00,70,Other,,,DRS DISABLED IN ZONE 2,
5703,9955,2025-06-29T14:47:32+00:00,70,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 9,
5704,9955,2025-06-29T14:47:32+00:00,70,Other,,,DRS ENABLED IN ZONE 2,
5705,9955,2025-06-29T14:48:12+00:00,70,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 10,
5706,9947,2025-07-06T13:19:04+00:00,1,Other,,,AWNINGS MAY BE USED,
5707,9947,2025-07-06T13:20:01+00:00,1,Flag,GREEN,Track,GREEN LIGHT - PIT EXIT OPEN,
5708,9947,2025-07-06T13:30:01+00:00,1,Other,,,PIT EXIT CLOSED,
5709,9947,2025-07-06T13:31:23+00:00,1,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 13,
5710,9947,2025-07-06T13:31:24+00:00,1,Other,,,DRS DISABLED IN ZONE 2,
5711,9947,2025-07-06T13:31:29+00:00,1,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 7,
5712,9947,2025-07-06T13:31:30+00:00,1,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 12,
5713,9947,2025-07-06T13:31:30+00:00,1,Other,,,DRS DISABLED IN ZONE 1,
5714,9947,2025-07-06T13:31:43+00:00,1,Flag,DOUBLE YELLOW,Sector,DOUBLE YELLOW IN TRACK SECTOR 8,
5715,9947,2025-07-06T13:32:01+00:00,1,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 16,
5716,9947,2025-07-06T13:32:07+00:00,1,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 6,
5717,9947,2025-07-06T13:32:19+00:00,1,Flag,DOUBLE YELLOW,Sector,DOUBLE YELLOW IN TRACK SECTOR 9,
5718,9947,2025-07-06T13:32:27+00:00,1,Flag,DOUBLE YELLOW,Sector,DOUBLE YELLOW IN TRACK SECTOR 10,
5719,9947,2025-07-06T13:32:27+00:00,1,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 11,
5720,9947,2025-07-06T13:32:36+00:00,1,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 4,
5721,9947,2025-07-06T13:32:37+00:00,1,Flag,DOUBLE YELLOW,Sector,DOUBLE YELLOW IN TRACK SECTOR 11,
5722,9947,2025-07-06T13:32:52+00:00,1,Flag,DOUBLE YELLOW,Sector,DOUBLE YELLOW IN TRACK SECTOR 6,
5723,9947,2025-07-06T13:33:05+00:00,1,Flag,DOUBLE YELLOW,Sector,DOUBLE YELLOW IN TRACK SECTOR 7,
5724,9947,2025-07-06T13:33:58+00:00,1,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 6,
5725,9947,2025-07-06T13:34:00+00:00,1,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 4,
5726,9947,2025-07-06T13:34:04+00:00,1,Flag,DOUBLE YELLOW,Sector,DOUBLE YELLOW IN TRACK SECTOR 15,
5727,9947,2025-07-06T13:34:13+00:00,1,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 9,
5728,9947,2025-07-06T13:34:43+00:00,1,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 5,
5729,9947,2025-07-06T13:35:50+00:00,1,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 7,
5730,9947,2025-07-06T13:35:51+00:00,1,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 9,
5731,9947,2025-07-06T13:35:57+00:00,1,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 6,
5732,9947,2025-07-06T13:36:03+00:00,1,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 8,
5733,9947,2025-07-06T13:36:44+00:00,1,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 8,
5734,9947,2025-07-06T13:36:55+00:00,1,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 17,
5735,9947,2025-07-06T13:37:10+00:00,1,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 5,
5736,9947,2025-07-06T13:37:10+00:00,1,Other,,,DRS ENABLED IN ZONE 1,
5737,9947,2025-07-06T13:37:16+00:00,1,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 10,
5738,9947,2025-07-06T13:37:22+00:00,1,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 14,
5739,9947,2025-07-06T13:38:21+00:00,1,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 9,
5740,9947,2025-07-06T13:38:36+00:00,1,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 16,
5741,9947,2025-07-06T13:38:42+00:00,1,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 17,
5742,9947,2025-07-06T13:39:22+00:00,1,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 10,
5743,9947,2025-07-06T13:40:13+00:00,1,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 15,
5744,9947,2025-07-06T13:41:59+00:00,1,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 11,
5745,9947,2025-07-06T13:42:02+00:00,1,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 10,
5746,9947,2025-07-06T13:43:40+00:00,1,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 15,
5747,9947,2025-07-06T13:44:20+00:00,1,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 15,
5748,9947,2025-07-06T13:44:42+00:00,1,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 15,
5749,9947,2025-07-06T13:44:46+00:00,1,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 11,
5750,9947,2025-07-06T13:44:50+00:00,1,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 4,
5751,9947,2025-07-06T13:45:16+00:00,1,Other,,,RISK OF RAIN FOR F1 RACE IS 60%,
5752,9947,2025-07-06T13:45:45+00:00,1,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 12,
5753,9947,2025-07-06T13:46:27+00:00,1,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 4,
5754,9947,2025-07-06T13:46:41+00:00,1,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 5,
5755,9947,2025-07-06T13:46:42+00:00,1,Other,,,DRS DISABLED IN ZONE 1,
5756,9947,2025-07-06T13:47:22+00:00,1,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 13,
5757,9947,2025-07-06T13:48:30+00:00,1,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 5,
5758,9947,2025-07-06T13:48:30+00:00,1,Other,,,DRS ENABLED IN ZONE 1,
5759,9947,2025-07-06T13:50:02+00:00,1,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 15,
5760,9947,2025-07-06T13:50:48+00:00,1,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 15,
5761,9947,2025-07-06T13:50:51+00:00,1,Other,,,DRS ENABLED IN ZONE 2,
5762,9947,2025-07-06T13:50:51+00:00,1,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 14,
5763,9947,2025-07-06T13:55:00+00:00,1,Other,,,FORMATION LAP WILL BE STARTED BEHIND THE SAFETY CAR,
5764,9947,2025-07-06T13:57:07+00:00,1,Drs,,,DRS DISABLED,
5765,9947,2025-07-06T13:57:09+00:00,1,Other,,,LOW GRIP CONDITIONS,
5766,9947,2025-07-06T14:00:55+00:00,1,Other,,,STANDING START,
5767,9947,2025-07-06T14:03:49.615000+00:00,1,SessionStatus,,,SESSION STARTED,
5768,9947,2025-07-06T14:03:50+00:00,1,Flag,GREEN,Track,GREEN LIGHT - PIT EXIT OPEN,
5769,9947,2025-07-06T14:04:23+00:00,1,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 5,
5770,9947,2025-07-06T14:04:39+00:00,1,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 5,
5771,9947,2025-07-06T14:04:43+00:00,1,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 6,
5772,9947,2025-07-06T14:04:46+00:00,1,Other,,,TRACK SURFACE SLIPPERY IN TRACK SECTOR 5,
5773,9947,2025-07-06T14:05:12+00:00,1,Flag,DOUBLE YELLOW,Sector,DOUBLE YELLOW IN TRACK SECTOR 6,
